[1230, 29, 0, 600, 400, 0, 0, 180, 0, 671, 0, 0...  0  0 ...   0   0   0   0   
[1250, 30, 0, 600, 400, 0, 0, 200, 0, 699, 0, 0...  0  0 ...   0   0   0   0   
[1260, 32, 0, 600, 400, 0, 0, 210, 0, 671, 0, 0...  0  0 ...   0   0   0   0   
[1275, 33, 0, 600, 400, 0, 0, 225, 0, 643, 0, 0...  0  0 ...   0   0   0   0   
[1290, 35, 0, 600, 400, 0, 0, 240, 0, 671, 0, 0...  0  0 ...   0   0   0   0   
[1300, 36, 0, 600, 400, 0, 0, 250, 0, 699, 0, 0...  0  0 ...   0   0   0   0   
[1310, 38, 0, 600, 400, 0, 0, 260, 0, 671, 0, 0...  0  0 ...   0   0   0   0   
[1325, 39, 0, 600, 400, 0, 0, 275, 0, 699, 0, 0...  0  0 ...   0   0   0   0   
[1330, 41, 0, 600, 400, 0, 0, 280, 0, 643, 0, 0...  0  0 ...   0   0   0   0   
[1350, 42, 0, 600, 400, 0, 0, 300, 0, 671, 0, 0...  0  0 ...   0   0   0   0   
[1360, 44, 0, 600, 400, 0, 0, 310, 0, 727, 0, 0...  0  0 ...   0   0   0   0   
...                                                .. .. ...  ..  ..  ..  ..   
[6450, 672, 0, 600, 400, 0, 0, 5400, 0, 643, 0,...  0  0 ...   0   0   0   0   
[6460, 674, 0, 600, 400, 0, 0, 5410, 0, 587, 0,...  0  0 ...   0   0   0   0   
[6480, 675, 0, 600, 400, 0, 0, 5430, 0, 643, 0,...  0  0 ...   0   0   0   0   
[6485, 677, 0, 600, 400, 0, 0, 5435, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6500, 678, 0, 600, 400, 0, 0, 5450, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6505, 680, 0, 600, 400, 0, 0, 5455, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6515, 681, 0, 600, 400, 0, 0, 5465, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6525, 683, 0, 600, 400, 0, 0, 5475, 0, 559, 0,...  0  0 ...   0   0   0   0   
[6540, 684, 0, 600, 400, 0, 0, 5490, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6550, 686, 0, 600, 400, 0, 0, 5500, 0, 587, 0,...  0  0 ...   0   0   0   0   
[6565, 687, 0, 600, 400, 0, 0, 5515, 0, 643, 0,...  0  0 ...   0   0   0   0   
[6570, 689, 0, 600, 400, 0, 0, 5520, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6580, 690, 0, 600, 400, 0, 0, 5530, 0, 559, 0,...  0  0 ...   0   0   0   0   
[6545, 692, 0, 600, 400, 0, 0, 5545, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6560, 693, 0, 600, 400, 0, 0, 5560, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6570, 695, 0, 600, 400, 0, 0, 5570, 0, 643, 0,...  0  0 ...   0   0   0   0   
[6570, 696, 0, 600, 400, 0, 0, 5570, 0, 587, 0,...  0  0 ...   0   0   0   0   
[6585, 698, 0, 600, 400, 0, 0, 5585, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6600, 699, 0, 600, 400, 0, 0, 5600, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6615, 701, 0, 600, 400, 0, 0, 5615, 0, 643, 0,...  0  0 ...   0   0   0   0   
[6620, 702, 0, 600, 400, 0, 0, 5620, 0, 587, 0,...  0  0 ...   0   0   0   0   
[6625, 704, 0, 600, 400, 0, 0, 5625, 0, 587, 0,...  0  0 ...   0   0   0   0   
[6630, 705, 0, 600, 400, 0, 0, 5630, 0, 559, 0,...  0  0 ...   0   0   0   0   
[6660, 707, 0, 600, 400, 0, 0, 5660, 0, 643, 0,...  0  0 ...   0   0   0   0   
[6665, 708, 0, 600, 400, 0, 0, 5665, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6675, 710, 0, 600, 400, 0, 0, 5675, 0, 587, 0,...  0  0 ...   0   0   0   0   
[6680, 711, 0, 600, 400, 0, 0, 5680, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6695, 713, 0, 600, 400, 0, 0, 5695, 0, 615, 0,...  0  0 ...   0   0   0   0   
[6715, 714, 0, 600, 400, 0, 0, 5715, 0, 643, 0,...  0  0 ...   0   0   0   0   
[6720, 716, 0, 600, 400, 0, 0, 5720, 0, 587, 0,...  0  0 ...   0   0   0   0   

                                                    30  31  32  33  34  35  
[1050, 0, 0, 600, 400, 0, 0, 0, 0, 0, 0, 0, 0, ...   0   0   0   0   0   0  
[1050, 2, 0, 600, 400, 0, 0, 0, 0, 0, 0, 0, 0, ...   0   0   0   0   0   0  
[1050, 3, 0, 600, 400, 0, 0, 0, 0, 0, 0, 0, 0, ...   0   0   0   0   0   0  
[1050, 5, 0, 600, 400, 0, 0, 0, 0, 0, 0, 0, 0, ...   0   0   0   0   0   0  
[1050, 6, 0, 600, 400, 0, 0, 0, 0, 0, 0, 0, 0, ...   0   0   0   0   0   0  
[1060, 8, 0, 600, 400, 0, 0, 10, 0, 104, 0, 0, ...   0   0   0   0   0   0  
[1075, 9, 0, 600, 400, 0, 0, 25, 0, 221, 0, 0, ...   0   0   0   0   0   0  
[1095, 11, 0, 600, 400, 0, 0, 45, 0, 342, 0, 0,...   0   0   0   0   0   0  
[1110, 12, 0, 600, 400, 0, 0, 60, 0, 403, 0, 0,...   0   0   0   0   0   0  
[1110, 14, 0, 600, 400, 0, 0, 60, 0, 359, 0, 0,...   0   0   0   0   0   0  
[1120, 15, 0, 600, 400, 0, 0, 70, 0, 391, 0, 0,...   0   0   0   0   0   0  
[1140, 17, 0, 600, 400, 0, 0, 90, 0, 503, 0, 0,...   0   0   0   0   0   0  
[1155, 18, 0, 600, 400, 0, 0, 105, 0, 587, 0, 0...   0   0   0   0   0   0  
[1170, 20, 0, 600, 400, 0, 0, 120, 0, 671, 0, 0...   0   0   0   0   0   0  
[1170, 21, 0, 600, 400, 0, 0, 120, 0, 671, 0, 0...   0   0   0   0   0   0  
[1190, 23, 0, 600, 400, 0, 0, 140, 0, 727, 0, 0...   0   0   0   0   0   0  
[1200, 24, 0, 600, 400, 0, 0, 150, 0, 699, 0, 0...   0   0   0   0   0   0  
[1220, 26, 0, 600, 400, 0, 0, 170, 0, 671, 0, 0...   0   0   0   0   0   0  
[1230, 27, 0, 600, 400, 0, 0, 180, 0, 671, 0, 0...   0   0   0   0   0   0  
[1230, 29, 0, 600, 400, 0, 0, 180, 0, 671, 0, 0...   0   0   0   0   0   0  
[1250, 30, 0, 600, 400, 0, 0, 200, 0, 699, 0, 0...   0   0   0   0   0   0  
[1260, 32, 0, 600, 400, 0, 0, 210, 0, 671, 0, 0...   0   0   0   0   0   0  
[1275, 33, 0, 600, 400, 0, 0, 225, 0, 643, 0, 0...   0   0   0   0   0   0  
[1290, 35, 0, 600, 400, 0, 0, 240, 0, 671, 0, 0...   0   0   0   0   0   0  
[1300, 36, 0, 600, 400, 0, 0, 250, 0, 699, 0, 0...   0   0   0   0   0   0  
[1310, 38, 0, 600, 400, 0, 0, 260, 0, 671, 0, 0...   0   0   0   0   0   0  
[1325, 39, 0, 600, 400, 0, 0, 275, 0, 699, 0, 0...   0   0   0   0   0   0  
[1330, 41, 0, 600, 400, 0, 0, 280, 0, 643, 0, 0...   0   0   0   0   0   0  
[1350, 42, 0, 600, 400, 0, 0, 300, 0, 671, 0, 0...   0   0   0   0   0   0  
[1360, 44, 0, 600, 400, 0, 0, 310, 0, 727, 0, 0...   0   0   0   0   0   0  
...                                                 ..  ..  ..  ..  ..  ..  
[6450, 672, 0, 600, 400, 0, 0, 5400, 0, 643, 0,...   0   0   0   0   0   0  
[6460, 674, 0, 600, 400, 0, 0, 5410, 0, 587, 0,...   0   0   0   0   0   0  
[6480, 675, 0, 600, 400, 0, 0, 5430, 0, 643, 0,...   0   0   0   0   0   0  
[6485, 677, 0, 600, 400, 0, 0, 5435, 0, 615, 0,...   0   0   0   0   0   0  
[6500, 678, 0, 600, 400, 0, 0, 5450, 0, 615, 0,...   0   0   0   0   0   0  
[6505, 680, 0, 600, 400, 0, 0, 5455, 0, 615, 0,...   0   0   0   0   0   0  
[6515, 681, 0, 600, 400, 0, 0, 5465, 0, 615, 0,...   0   0   0   0   0   0  
[6525, 683, 0, 600, 400, 0, 0, 5475, 0, 559, 0,...   0   0   0   0   0   0  
[6540, 684, 0, 600, 400, 0, 0, 5490, 0, 615, 0,...   0   0   0   0   0   0  
[6550, 686, 0, 600, 400, 0, 0, 5500, 0, 587, 0,...   0   0   0   0   0   0  
[6565, 687, 0, 600, 400, 0, 0, 5515, 0, 643, 0,...   0   0   0   0   0   0  
[6570, 689, 0, 600, 400, 0, 0, 5520, 0, 615, 0,...   0   0   0   0   0   0  
[6580, 690, 0, 600, 400, 0, 0, 5530, 0, 559, 0,...   0   0   0   0   0   0  
[6545, 692, 0, 600, 400, 0, 0, 5545, 0, 615, 0,...   0   0   0   0   0   0  
[6560, 693, 0, 600, 400, 0, 0, 5560, 0, 615, 0,...   0   0   0   0   0   0  
[6570, 695, 0, 600, 400, 0, 0, 5570, 0, 643, 0,...   0   0   0   0   0   0  
[6570, 696, 0, 600, 400, 0, 0, 5570, 0, 587, 0,...   0   0   0   0   0   0  
[6585, 698, 0, 600, 400, 0, 0, 5585, 0, 615, 0,...   0   0   0   0   0   0  
[6600, 699, 0, 600, 400, 0, 0, 5600, 0, 615, 0,...   0   0   0   0   0   0  
[6615, 701, 0, 600, 400, 0, 0, 5615, 0, 643, 0,...   0   0   0   0   0   0  
[6620, 702, 0, 600, 400, 0, 0, 5620, 0, 587, 0,...   0   0   0   0   0   0  
[6625, 704, 0, 600, 400, 0, 0, 5625, 0, 587, 0,...   0   0   0   0   0   0  
[6630, 705, 0, 600, 400, 0, 0, 5630, 0, 559, 0,...   0   0   0   0   0   0  
[6660, 707, 0, 600, 400, 0, 0, 5660, 0, 643, 0,...   0   0   0   0   0   0  
[6665, 708, 0, 600, 400, 0, 0, 5665, 0, 615, 0,...   0   0   0   0   0   0  
[6675, 710, 0, 600, 400, 0, 0, 5675, 0, 587, 0,...   0   0   0   0   0   0  
[6680, 711, 0, 600, 400, 0, 0, 5680, 0, 615, 0,...   0   0   0   0   0   0  
[6695, 713, 0, 600, 400, 0, 0, 5695, 0, 615, 0,...   0   0   0   0   0   0  
[6715, 714, 0, 600, 400, 0, 0, 5715, 0, 643, 0,...   0   0   0   0   0   0  
[6720, 716, 0, 600, 400, 0, 0, 5720, 0, 587, 0,...   0   0   0   0   0   0  

[2128 rows x 36 columns]
Round: 1
